Date,EURUSD,EURGBP,EURCHF,EURDKK,EURSEK,EURNOK,EURPLN
2016-08-10,1.111580491065979,0.8547099828720093,1.0910600423812866,7.437180042266846,9.486390113830566,9.34451961517334,4.260419845581055
2016-08-11,1.1186434030532837,0.8590899705886841,1.0892900228500366,7.436299800872803,9.453669548034668,9.244389533996582,4.263840198516846
2016-08-12,1.113908290863037,0.8598700165748596,1.0860099792480469,7.437620162963867,9.436699867248535,9.17428970336914,4.260250091552734
2016-08-15,1.1166945695877075,0.8647800087928772,1.0880999565124512,7.440700054168701,9.433500289916992,9.16569995880127,4.2641401290893555
2016-08-16,1.1184055805206299,0.8679800033569336,1.0880199670791626,7.4387898445129395,9.456219673156738,9.187740325927734,4.265940189361572
2016-08-17,1.1275991201400757,0.8651300072669983,1.0844000577926636,7.441160202026367,9.486499786376953,9.235480308532715,4.27092981338501
2016-08-18,1.1298924684524536,0.8661699891090393,1.0862499475479126,7.440080165863037,9.499380111694336,9.260519981384277,4.286550045013428
2016-08-19,1.1349449157714844,0.8620100021362305,1.0832300186157227,7.441800117492676,9.472359657287598,9.248640060424805,4.286240100860596
2016-08-22,1.1298158168792725,0.8651599884033203,1.086459994316101,7.440499782562256,9.492730140686035,9.307600021362305,4.3105998039245605
2016-08-23,1.1319260597229004,0.8617799878120422,1.0894999504089355,7.440609931945801,9.480500221252441,9.282770156860352,4.309030055999756
2016-08-24,1.1300839185714722,0.8564199805259705,1.0887099504470825,7.44290018081665,9.467630386352539,9.273639678955078,4.305950164794922
2016-08-25,1.1263798475265503,0.8507999777793884,1.0893000364303589,7.442240238189697,9.45680046081543,9.25115966796875,4.307799816131592
2016-08-26,1.1290504932403564,0.8554700016975403,1.0915199518203735,7.444320201873779,9.484109878540039,9.278030395507812,4.331500053405762
2016-08-29,1.1199462413787842,0.8528199791908264,1.094920039176941,7.444300174713135,9.50117015838623,9.276989936828613,4.31535005569458
2016-08-30,1.1192818880081177,0.8537999987602234,1.0943200588226318,7.442399978637695,9.464360237121582,9.258399963378906,4.343500137329102
2016-08-31,1.1153244972229004,0.8517000079154968,1.0961600542068481,7.444200038909912,9.510100364685059,9.298110008239746,4.357970237731934
2016-09-01,1.116071343421936,0.8494700193405151,1.097409963607788,7.4426398277282715,9.548959732055664,9.297340393066406,4.363770008087158
2016-09-02,1.1200717687606812,0.8435999751091003,1.0973000526428223,7.441299915313721,9.574379920959473,9.333100318908691,4.36269998550415
2016-09-05,1.1161960363388062,0.8391900062561035,1.0936299562454224,7.439899921417236,9.569299697875977,9.267900466918945,4.3592000007629395
2016-09-06,1.1153244972229004,0.8377000093460083,1.0928599834442139,7.440199851989746,9.546799659729004,9.242389678955078,4.341100215911865
2016-09-07,1.1253657341003418,0.8382999897003174,1.0914000272750854,7.4421000480651855,9.534219741821289,9.190110206604004,4.332200050354004
2016-09-08,1.1241008043289185,0.8424500226974487,1.089859962463379,7.443089962005615,9.484519958496094,9.192270278930664,4.318049907684326
2016-09-09,1.1271415948867798,0.846750020980835,1.0951600074768066,7.4415998458862305,9.506489753723145,9.215889930725098,4.3246002197265625
2016-09-12,1.1241133213043213,0.8468000292778015,1.0957599878311157,7.441800117492676,9.534859657287598,9.269089698791504,4.335149765014648
2016-09-13,1.1243535280227661,0.842710018157959,1.0920599699020386,7.443230152130127,9.530960083007812,9.242469787597656,4.348649978637695
2016-09-14,1.12186861038208,0.8501999974250793,1.0957000255584717,7.443970203399658,9.567879676818848,9.2787504196167,4.352799892425537
2016-09-15,1.1247328519821167,0.8479099869728088,1.094499945640564,7.443540096282959,9.549819946289062,9.256640434265137,4.33620023727417
2016-09-16,1.124593734741211,0.8488199710845947,1.0923000574111938,7.444799900054932,9.53026008605957,9.250309944152832,4.3282999992370605
2016-09-19,1.1158473491668701,0.8572099804878235,1.0930700302124023,7.446599960327148,9.55675983428955,9.277950286865234,4.307799816131592
2016-09-20,1.118067979812622,0.8568900227546692,1.095460057258606,7.448639869689941,9.569499969482422,9.260979652404785,4.29610013961792
2016-09-21,1.1153992414474487,0.858959972858429,1.092039942741394,7.45389986038208,9.581999778747559,9.252140045166016,4.301300048828125
2016-09-22,1.1193194389343262,0.8585600256919861,1.0891000032424927,7.457499980926514,9.569700241088867,9.230369567871094,4.2877302169799805
2016-09-23,1.1210134029388428,0.8566399812698364,1.0862499475479126,7.45550012588501,9.576419830322266,9.10949993133545,4.27754020690918
2016-09-26,1.123923897743225,0.8658499717712402,1.0893000364303589,7.453159809112549,9.585929870605469,9.108530044555664,4.302199840545654
2016-09-27,1.124985933303833,0.8673499822616577,1.0901199579238892,7.448999881744385,9.609780311584473,9.1220703125,4.291800022125244
2016-09-28,1.121956706047058,0.8620499968528748,1.088670015335083,7.451250076293945,9.643099784851074,9.09850025177002,4.281199932098389
2016-09-29,1.1224982738494873,0.860729992389679,1.0892000198364258,7.452459812164307,9.604880332946777,9.012999534606934,4.296199798583984
2016-09-30,1.121956706047058,0.8653600215911865,1.0838500261306763,7.45097017288208,9.617799758911133,9.025890350341797,4.301919937133789
2016-10-03,1.1234692335128784,0.868619978427887,1.0918099880218506,7.444169998168945,9.639169692993164,8.979519844055176,4.2957000732421875
2016-10-04,1.121038556098938,0.871999979019165,1.0915800333023071,7.441490173339844,9.608220100402832,8.936140060424805,4.295639991760254
2016-10-05,1.121076226234436,0.8804000020027161,1.0966999530792236,7.44064998626709,9.636280059814453,8.97655963897705,4.303440093994141
2016-10-06,1.120824933052063,0.8785799741744995,1.0915800333023071,7.439650058746338,9.623129844665527,8.990300178527832,4.296639919281006
2016-10-07,1.1144545078277588,0.8989599943161011,1.0925500392913818,7.440999984741211,9.608759880065918,8.970270156860352,4.278049945831299
2016-10-10,1.1196954250335693,0.900189995765686,1.0944700241088867,7.438600063323975,9.660309791564941,9.061739921569824,4.281650066375732
2016-10-11,1.1140819787979126,0.9026100039482117,1.0939500331878662,7.439650058746338,9.637299537658691,8.994139671325684,4.264249801635742
2016-10-12,1.1061947345733643,0.9010900259017944,1.0925699472427368,7.438350200653076,9.74783992767334,9.036890029907227,4.281000137329102
2016-10-13,1.1011881828308105,0.903410017490387,1.0902999639511108,7.438499927520752,9.749629974365234,9.044389724731445,4.293169975280762
2016-10-14,1.1049723625183105,0.9038800001144409,1.0900700092315674,7.438990116119385,9.713629722595215,9.009389877319336,4.295100212097168
2016-10-17,1.0967799425125122,0.9003199934959412,1.08610999584198,7.438509941101074,9.696109771728516,9.02676010131836,4.3077898025512695
2016-10-18,1.1015641689300537,0.9011499881744385,1.0880399942398071,7.4394001960754395,9.688799858093262,8.991499900817871,4.319570064544678
2016-10-19,1.0976948738098145,0.8919000029563904,1.0865000486373901,7.439489841461182,9.695150375366211,8.95300006866455,4.31279993057251
