Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-06-09 00:00:00+02:00,29.35575171601798,29.39308992863216,28.98236389243012,29.288541793823242,462974,0.0,0.0,0.0
2015-06-10 00:00:00+02:00,29.221343720213206,29.82623041651049,29.124262049073522,29.811294555664062,381727,0.0,0.0,0.0
2015-06-11 00:00:00+02:00,29.773961062780145,30.21455905728217,29.766494555531644,30.042800903320312,1025282,0.0,0.0,0.0
2015-06-12 00:00:00+02:00,29.91583345856674,30.050253302988416,29.557381489683284,29.759008407592773,342675,0.0,0.0,0.0
2015-06-15 00:00:00+02:00,29.442871855272116,29.53351098343384,29.231379595772783,29.23893165588379,443322,0.451435,0.0,0.0
2015-06-16 00:00:00+02:00,29.19360607022615,29.48063038293217,28.944344929788333,29.435312271118164,641583,0.0,0.0,0.0
2015-06-17 00:00:00+02:00,29.39753536055802,29.518391309580963,29.208702262256292,29.314451217651367,300815,0.0,0.0,0.0
2015-06-18 00:00:00+02:00,29.24646487525693,29.36731791683387,28.899009859529915,29.344655990600586,533994,0.0,0.0,0.0
2015-06-19 00:00:00+02:00,29.38242069986402,29.707213742849877,29.38242069986402,29.48061180114746,529296,0.0,0.0,0.0
2015-06-22 00:00:00+02:00,29.911155417599073,30.152861502808307,29.85828239154479,30.145309448242188,984891,0.0,0.0,0.0
2015-06-23 00:00:00+02:00,30.402125565121107,30.643831674508593,30.36435952578508,30.507871627807617,879187,0.0,0.0,0.0
2015-06-24 00:00:00+02:00,30.53053163920085,30.575852616653645,30.273721411060926,30.33414649963379,517370,0.0,0.0,0.0
2015-06-25 00:00:00+02:00,30.183082932210617,30.50032404818709,30.160423881556774,30.303936004638672,2592286,0.0,0.0,0.0
2015-06-26 00:00:00+02:00,30.175527400595296,30.447447502583685,30.032012412676874,30.33414649963379,1647130,0.0,0.0,0.0
2015-06-29 00:00:00+02:00,29.314443117258037,29.888494309668687,29.291781192396144,29.442848205566406,890022,0.0,0.0,0.0
2015-06-30 00:00:00+02:00,29.32954700356395,29.495718107242613,29.080286026000977,29.080286026000977,1123435,0.0,0.0,0.0
2015-07-01 00:00:00+02:00,29.269128983772227,29.790307275482444,29.261576927963798,29.548601150512695,745549,0.0,0.0,0.0
2015-07-02 00:00:00+02:00,29.63923618709683,29.684554274093376,29.442848205566406,29.442848205566406,205733,0.0,0.0,0.0
2015-07-03 00:00:00+02:00,29.465526826412752,29.495740825394172,29.193609479676567,29.306907653808594,1317637,0.0,0.0,0.0
2015-07-06 00:00:00+02:00,28.906570363956817,29.14827649367296,28.868804321444486,28.899015426635742,1062681,0.0,0.0,0.0
2015-07-07 00:00:00+02:00,28.974540346090752,29.034965416885196,28.40804126074653,28.430700302124023,861964,0.0,0.0,0.0
2015-07-08 00:00:00+02:00,28.52136064096158,28.62710963618219,28.362741470178918,28.453380584716797,526318,0.0,0.0,0.0
2015-07-09 00:00:00+02:00,28.574229647610846,29.170940128378913,28.574229647610846,29.057641983032227,629400,0.0,0.0,0.0
2015-07-10 00:00:00+02:00,29.578822624956665,29.76010370526112,29.48062858640154,29.71478271484375,1605783,0.0,0.0,0.0
2015-07-13 00:00:00+02:00,30.016906691865437,30.32659281777511,29.979137771998076,30.273719787597656,1243739,0.0,0.0,0.0
2015-07-14 00:00:00+02:00,30.25862157222085,30.47011375427246,30.183086591941787,30.47011375427246,671281,0.0,0.0,0.0
2015-07-15 00:00:00+02:00,30.492771242356454,30.606072266276403,30.40968420899712,30.590965270996094,383764,0.0,0.0,0.0
2015-07-16 00:00:00+02:00,30.711811594742247,31.10458474151918,30.711811594742247,31.02149772644043,1159242,0.0,0.0,0.0
2015-07-17 00:00:00+02:00,31.119691733475687,31.119691733475687,30.95351770331819,31.02149772644043,378597,0.0,0.0,0.0
2015-07-20 00:00:00+02:00,31.119692174106444,31.26320427767915,31.006391173510423,31.149906158447266,518377,0.0,0.0,0.0
2015-07-21 00:00:00+02:00,31.187673485360097,31.187673485360097,30.704261241412215,30.742027282714844,577922,0.0,0.0,0.0
2015-07-22 00:00:00+02:00,30.628731318514504,30.711818351873838,30.51543317595928,30.590965270996094,287102,0.0,0.0,0.0
2015-07-23 00:00:00+02:00,30.772236095483347,30.772236095483347,30.37946299295987,30.44744300842285,606053,0.0,0.0,0.0
2015-07-24 00:00:00+02:00,30.387021555604093,30.583409589609502,30.13776336643032,30.1679744720459,731281,0.0,0.0,0.0
2015-07-27 00:00:00+02:00,30.06223263058435,30.06223263058435,29.480626265491928,29.4957332611084,1113145,0.0,0.0,0.0
2015-07-28 00:00:00+02:00,29.661902159305725,29.903608284292723,29.571263082776674,29.812969207763672,3420337,0.0,0.0,0.0
2015-07-29 00:00:00+02:00,30.001804703694784,30.13776477007249,29.84318270534445,30.122657775878906,618075,0.0,0.0,0.0
2015-07-30 00:00:00+02:00,30.326604213157566,30.34170832914311,30.11510913161331,30.266176223754883,402725,0.0,0.0,0.0
2015-07-31 00:00:00+02:00,30.326585696463784,30.364351726098853,30.10753869067166,30.31903076171875,429168,0.0,0.0,0.0
2015-08-03 00:00:00+02:00,30.387024839441395,30.575857956426262,30.34170385407373,30.56075096130371,360023,0.0,0.0,0.0
2015-08-04 00:00:00+02:00,30.50786788528605,30.545633919989164,30.356800865109836,30.515422821044922,357979,0.0,0.0,0.0
2015-08-05 00:00:00+02:00,30.63627314739159,30.90819030198798,30.63627314739159,30.870424270629883,369483,0.0,0.0,0.0
2015-08-06 00:00:00+02:00,30.7873491721964,30.84022509417058,30.62873005036769,30.651391983032227,375175,0.0,0.0,0.0
2015-08-07 00:00:00+02:00,30.545638631685115,30.59095960913791,30.33414649963379,30.33414649963379,402090,0.0,0.0,0.0
2015-08-10 00:00:00+02:00,30.439893830303475,30.598512935931897,30.160421661144213,30.538087844848633,390739,0.0,0.0,0.0
2015-08-11 00:00:00+02:00,30.485210070303648,30.52297610652999,30.08488489984947,30.1075439453125,249712,0.0,0.0,0.0
2015-08-12 00:00:00+02:00,29.6921112855828,29.6921112855828,29.19359212421887,29.284231185913086,876499,0.0,0.0,0.0
2015-08-13 00:00:00+02:00,29.752536464695616,29.896051434330428,29.578810395305325,29.639238357543945,357106,0.0,0.0,0.0
2015-08-14 00:00:00+02:00,29.646792784536203,29.782752829089063,29.47306670124401,29.59391975402832,204623,0.0,0.0,0.0
2015-08-17 00:00:00+02:00,29.880947676589308,29.911158779613327,29.427746554859326,29.669452667236328,413602,0.0,0.0,0.0
2015-08-18 00:00:00+02:00,29.66945087953926,29.820517911013557,29.60902579576792,29.76764488220215,212105,0.0,0.0,0.0
2015-08-19 00:00:00+02:00,29.593920227643665,29.593920227643665,29.19359502414467,29.201147079467773,394081,0.0,0.0,0.0
2015-08-20 00:00:00+02:00,29.042523298502015,29.11805536500007,28.581770201318427,28.604429244995117,1726875,0.0,0.0,0.0
2015-08-21 00:00:00+02:00,28.181453303232782,28.468477544947802,27.614953994750977,27.614953994750977,3489202,0.0,0.0,0.0
2015-08-24 00:00:00+02:00,26.685892472898836,26.988023674619193,25.3716129572546,26.19492530822754,7654082,0.0,0.0,0.0
2015-08-25 00:00:00+02:00,26.5499293023941,27.433666637271838,26.542374366454872,27.297706604003906,2073660,0.0,0.0,0.0
2015-08-26 00:00:00+02:00,26.784080505371094,27.38079366575204,26.572588400472053,26.784080505371094,1340936,0.0,0.0,0.0
2015-08-27 00:00:00+02:00,27.516758149297345,27.886869392725004,27.40345714257051,27.79623031616211,1455309,0.0,0.0,0.0
2015-08-28 00:00:00+02:00,27.83399567655825,27.909530639648438,27.486543490436063,27.909530639648438,505869,0.0,0.0,0.0
2015-08-31 00:00:00+02:00,27.72825298242644,27.841554000161402,27.569633862689148,27.781126022338867,532324,0.0,0.0,0.0
2015-09-01 00:00:00+02:00,27.43367367091557,27.47143971620299,26.88228134189848,27.063562393188477,833534,0.0,0.0,0.0
2015-09-02 00:00:00+02:00,27.139090049244533,27.320368189549182,26.904935996539937,27.093769073486328,1079772,0.0,0.0,0.0
2015-09-03 00:00:00+02:00,27.36568890188479,27.909529080291893,27.35813684667983,27.766014099121094,617900,0.0,0.0,0.0
2015-09-04 00:00:00+02:00,27.44122433847079,27.44122433847079,27.01068226882728,27.025789260864258,775437,0.0,0.0,0.0
2015-09-07 00:00:00+02:00,27.365699749725493,27.403465803448988,27.116441490058268,27.18442153930664,335500,0.0,0.0,0.0
2015-09-08 00:00:00+02:00,27.433672846482384,27.811339050736123,27.433672846482384,27.516759872436523,389956,0.0,0.0,0.0
2015-09-09 00:00:00+02:00,28.0908134269085,28.23432843979605,27.871769201187245,27.894428253173828,456890,0.0,0.0,0.0
2015-09-10 00:00:00+02:00,27.562081899972405,27.856661089448647,27.41856689283761,27.52431297302246,1344617,0.0,0.0,0.0
2015-09-11 00:00:00+02:00,27.516759378342652,27.516759378342652,27.1919662180073,27.207073211669922,53397,0.0,0.0,0.0
2015-09-14 00:00:00+02:00,27.275058879634976,27.471444075108817,27.018245697021484,27.018245697021484,297851,0.0,0.0,0.0
2015-09-15 00:00:00+02:00,27.16485800671866,27.370941852334095,26.943508367540705,27.294612884521484,330263,0.372099,0.0,0.0
2015-09-16 00:00:00+02:00,27.53123428935176,27.744949622281496,27.5083370498673,27.729686737060547,407366,0.0,0.0,0.0
2015-09-17 00:00:00+02:00,27.783114847799958,27.783114847799958,27.599928201728883,27.676254272460938,191727,0.0,0.0,0.0
2015-09-18 00:00:00+02:00,27.43964354556075,27.485438026408538,27.01984430508814,27.1419677734375,596217,0.0,0.0,0.0
2015-09-21 00:00:00+02:00,27.16486282080935,27.56939623112318,27.14196558223398,27.424375534057617,115521,0.0,0.0,0.0
2015-09-22 00:00:00+02:00,27.355678890469285,27.355678890469285,26.56950936636045,26.57714080810547,606464,0.0,0.0,0.0
2015-09-23 00:00:00+02:00,26.630577422393188,26.836661349602725,26.45502509439697,26.569517135620117,761059,0.0,0.0,0.0
2015-09-24 00:00:00+02:00,26.508447213668862,26.622939225852594,25.92072718032115,26.035219192504883,961889,0.0,0.0,0.0
2015-09-25 00:00:00+02:00,26.56951575550124,26.90535459444231,26.53898415787385,26.76796531677246,1286698,0.0,0.0,0.0
2015-09-28 00:00:00+02:00,26.76033133266318,26.76033133266318,26.172611236572266,26.172611236572266,281736,0.0,0.0,0.0
2015-09-29 00:00:00+02:00,25.81387035862409,26.264201156610557,25.729909935188033,25.95125961303711,1386663,0.0,0.0,0.0
2015-09-30 00:00:00+02:00,26.493169455606544,26.69162179889845,26.371046056523642,26.645824432373047,1932612,0.0,0.0,0.0
2015-10-01 00:00:00+02:00,27.012204616324073,27.08853358875272,26.485547809003037,26.584774017333984,1354514,0.0,0.0,0.0
2015-10-02 00:00:00+02:00,26.82902152684714,27.019839594856997,26.31762759052134,26.7374267578125,492027,0.0,0.0,0.0
2015-10-05 00:00:00+02:00,27.18776238163554,27.52360410490927,27.08090471028596,27.493072509765625,633857,0.0,0.0,0.0
2015-10-06 00:00:00+02:00,27.500705959423232,27.79075031114574,27.302256399815235,27.62282943725586,1565805,0.0,0.0,0.0
2015-10-07 00:00:00+02:00,27.813642238063743,27.996828875631767,27.61519271638014,27.691518783569336,997077,0.0,0.0,0.0
2015-10-08 00:00:00+02:00,27.668622607558948,27.783114624389334,27.538867706027254,27.775480270385742,285171,0.0,0.0,0.0
2015-10-09 00:00:00+02:00,28.027361501407132,28.034992943746527,27.798377468084144,27.821277618408203,471053,0.0,0.0,0.0
2015-10-12 00:00:00+02:00,27.874703950978194,27.91286698256001,27.66862008645319,27.760211944580078,706049,0.0,0.0,0.0
2015-10-13 00:00:00+02:00,27.683887256690397,27.691518698724806,27.309882540642477,27.515966415405273,792414,0.0,0.0,0.0
2015-10-14 00:00:00+02:00,27.286992356962713,27.523607884337256,27.195400470607936,27.317523956298828,404630,0.0,0.0,0.0
2015-10-15 00:00:00+02:00,27.477803466117326,27.729684728816757,27.44727187458052,27.691518783569336,544772,0.0,0.0,0.0
2015-10-16 00:00:00+02:00,27.798384136981614,27.966305025262304,27.798384136981614,27.86707878112793,277707,0.0,0.0,0.0
2015-10-19 00:00:00+02:00,27.935772561073925,28.08842764463816,27.85944647511858,27.951038360595703,204108,0.0,0.0,0.0
2015-10-20 00:00:00+02:00,27.97393137850591,27.99682861611986,27.70678432251435,27.8365421295166,315018,0.0,0.0,0.0
2015-10-21 00:00:00+02:00,27.84417533874512,27.94340156079136,27.630460009709815,27.844175338745117,399135,0.0,0.0,0.0
2015-10-22 00:00:00+02:00,27.775476041942262,28.45478786219899,27.760210247912028,28.424259185791016,1020437,0.0,0.0,0.0
2015-10-23 00:00:00+02:00,28.5845470582101,29.08067228610027,28.5845470582101,28.98908042907715,2009943,0.0,0.0,0.0
2015-10-26 00:00:00+01:00,28.889843772938285,29.011967175362994,28.805886299488208,28.851680755615234,497070,0.0,0.0,0.0
2015-10-27 00:00:00+01:00,28.760103822204474,28.821164099204893,28.554019927978516,28.554019927978516,366240,0.0,0.0,0.0
2015-10-28 00:00:00+01:00,28.63034570386831,28.889858429635915,28.55401963049969,28.836429595947266,523568,0.0,0.0,0.0
2015-10-29 00:00:00+01:00,28.928023853079345,28.99671848252588,28.699039813822232,28.859329223632812,995215,0.0,0.0,0.0
2015-10-30 00:00:00+01:00,28.92802638683741,28.943289273248595,28.66087928818947,28.874597549438477,333464,0.0,0.0,0.0
2015-11-02 00:00:00+01:00,28.576924790590454,29.011989935011453,28.576924790590454,28.950929641723633,658402,0.0,0.0,0.0
2015-11-03 00:00:00+01:00,28.943291848028323,29.065418243408203,28.83643416372445,29.065418243408203,540659,0.0,0.0,0.0
2015-11-04 00:00:00+01:00,29.21043285590789,29.378353702751326,29.164635467227065,29.172269821166992,1588100,0.0,0.0,0.0
2015-11-05 00:00:00+01:00,29.210440744127972,29.309666990572477,29.03488840758997,29.07305145263672,460549,0.0,0.0,0.0
